#tactical-fusion-cyber/1	cveattack	2026-09-24T15:06:55Z	kev-attack-enterprise.json
CVE-2022-34713	[{"id":"T1566","types":["exploitation technique"]},{"id":"T1204.002","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]}]
CVE-2022-35405	[{"id":"T1059","types":["exploitation technique"]}]
CVE-2022-35914	[{"id":"T1059","types":["exploitation technique"]},{"id":"T1190","types":["exploitation technique"]}]
CVE-2022-36804	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2022-37969	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]}]
CVE-2022-38181	[{"id":"T1660","types":["exploitation technique"]},{"id":"T1404","types":["primary impact"]},{"id":"T1437.001","types":["primary impact"]}]
CVE-2022-39197	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2022-40684	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1098.004","types":["primary impact"]}]
CVE-2022-41033	[{"id":"T1566.001","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2022-41073	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1574","types":["secondary impact"]}]
CVE-2022-41082	[{"id":"T1059.001","types":["exploitation technique","primary impact"]},{"id":"T1078","types":["exploitation technique"]},{"id":"T1087","types":["secondary impact"]},{"id":"T1482","types":["secondary impact"]},{"id":"T1505.003","types":["secondary impact"]},{"id":"T1567","types":["secondary impact"]}]
